# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
397.4         	4.4670680e-02	7.0262160e-03	1.2031660e-02	1.2151450e-02
397.5         	4.4651410e-02	7.0261630e-03	1.2031240e-02	1.2150760e-02
397.6         	4.4673970e-02	7.0260290e-03	1.2030600e-02	1.2150570e-02
397.7         	4.4644840e-02	7.0258470e-03	1.2030160e-02	1.2150750e-02
397.8         	4.4636390e-02	7.0257070e-03	1.2029250e-02	1.2150800e-02
397.9         	4.4642480e-02	7.0253650e-03	1.2028260e-02	1.2150450e-02
398           	4.4633500e-02	7.0251660e-03	1.2027680e-02	1.2149510e-02
398.1         	4.4619230e-02	7.0250270e-03	1.2027390e-02	1.2148530e-02
398.2         	4.4609340e-02	7.0251880e-03	1.2027190e-02	1.2148460e-02
398.3         	4.4605000e-02	7.0250720e-03	1.2027390e-02	1.2148090e-02
398.4         	4.4611300e-02	7.0252510e-03	1.2027240e-02	1.2147900e-02
398.5         	4.4614860e-02	7.0255870e-03	1.2027190e-02	1.2147740e-02
398.6         	4.4608010e-02	7.0259090e-03	1.2026630e-02	1.2147820e-02
398.7         	4.4603590e-02	7.0262520e-03	1.2025940e-02	1.2147930e-02
398.8         	4.4654750e-02	7.0265050e-03	1.2024820e-02	1.2147600e-02
398.9         	4.4620790e-02	7.0265730e-03	1.2024100e-02	1.2147210e-02
399           	4.4651210e-02	7.0265070e-03	1.2023090e-02	1.2147100e-02
399.1         	4.4608680e-02	7.0262400e-03	1.2022130e-02	1.2147200e-02
399.2         	4.4592420e-02	7.0265200e-03	1.2022030e-02	1.2147220e-02
399.3         	4.4576710e-02	7.0267370e-03	1.2021470e-02	1.2147370e-02
399.4         	4.4629420e-02	7.0268630e-03	1.2021200e-02	1.2147020e-02
399.5         	4.4664800e-02	7.0272920e-03	1.2021210e-02	1.2146760e-02
399.6         	4.4640410e-02	7.0277600e-03	1.2020750e-02	1.2146030e-02
399.7         	4.4584090e-02	7.0282510e-03	1.2019740e-02	1.2145160e-02
399.8         	4.4633450e-02	7.0281850e-03	1.2018540e-02	1.2144780e-02
399.9         	4.4601910e-02	7.0281980e-03	1.2017730e-02	1.2144710e-02
400           	4.4612610e-02	7.0284250e-03	1.2017510e-02	1.2144380e-02
400.1         	4.4670690e-02	7.0284460e-03	1.2017680e-02	1.2144350e-02
400.2         	4.4582670e-02	7.0282460e-03	1.2018010e-02	1.2143760e-02
400.3         	4.4561560e-02	7.0284780e-03	1.2017800e-02	1.2143040e-02
400.4         	4.4557030e-02	7.0287080e-03	1.2016990e-02	1.2142260e-02
400.5         	4.4587630e-02	7.0290660e-03	1.2015810e-02	1.2141220e-02
400.6         	4.4593740e-02	7.0292570e-03	1.2015000e-02	1.2140600e-02
400.7         	4.4598220e-02	7.0293070e-03	1.2014990e-02	1.2140000e-02
400.8         	4.4615910e-02	7.0295800e-03	1.2015090e-02	1.2139680e-02
400.9         	4.4650570e-02	7.0296680e-03	1.2015060e-02	1.2138910e-02
401           	4.4645910e-02	7.0296090e-03	1.2014910e-02	1.2138250e-02
401.1         	4.4579160e-02	7.0300230e-03	1.2014490e-02	1.2137530e-02
401.2         	4.4595010e-02	7.0306350e-03	1.2013880e-02	1.2137350e-02
401.3         	4.4610590e-02	7.0304490e-03	1.2013210e-02	1.2137190e-02
401.4         	4.4600020e-02	7.0301790e-03	1.2012970e-02	1.2136760e-02
401.5         	4.4619300e-02	7.0302880e-03	1.2013180e-02	1.2136680e-02
401.6         	4.4600910e-02	7.0307390e-03	1.2014060e-02	1.2136660e-02
401.7         	4.4589860e-02	7.0305220e-03	1.2014920e-02	1.2136400e-02
401.8         	4.4575580e-02	7.0306140e-03	1.2014730e-02	1.2135810e-02
401.9         	4.4614390e-02	7.0305610e-03	1.2014370e-02	1.2134950e-02
402           	4.4611120e-02	7.0307810e-03	1.2014080e-02	1.2134430e-02
402.1         	4.4592860e-02	7.0308510e-03	1.2013340e-02	1.2134400e-02
402.2         	4.4616540e-02	7.0311300e-03	1.2013400e-02	1.2134700e-02
402.3         	4.4563300e-02	7.0311580e-03	1.2013830e-02	1.2134660e-02
402.4         	4.4599210e-02	7.0314200e-03	1.2014470e-02	1.2133920e-02
402.5         	4.4565700e-02	7.0314290e-03	1.2014990e-02	1.2132570e-02
402.6         	4.4611380e-02	7.0315500e-03	1.2014880e-02	1.2131840e-02
402.7         	4.4518600e-02	7.0315240e-03	1.2014860e-02	1.2131090e-02
402.8         	4.4557970e-02	7.0316000e-03	1.2014470e-02	1.2130710e-02
402.9         	4.4579930e-02	7.0318660e-03	1.2013930e-02	1.2130120e-02
403           	4.4629950e-02	7.0320700e-03	1.2013320e-02	1.2129700e-02
403.1         	4.4638920e-02	7.0319880e-03	1.2013250e-02	1.2129620e-02
403.2         	4.4634430e-02	7.0323310e-03	1.2013880e-02	1.2129660e-02
403.3         	4.4659900e-02	7.0325210e-03	1.2014410e-02	1.2129380e-02
403.4         	4.4631010e-02	7.0328370e-03	1.2014800e-02	1.2128900e-02
403.5         	4.4625450e-02	7.0330750e-03	1.2014590e-02	1.2128480e-02
403.6         	4.4618050e-02	7.0331540e-03	1.2014440e-02	1.2128490e-02
403.7         	4.4617720e-02	7.0330240e-03	1.2014140e-02	1.2128360e-02
403.8         	4.4619320e-02	7.0333370e-03	1.2013770e-02	1.2127880e-02
403.9         	4.4661560e-02	7.0336030e-03	1.2013620e-02	1.2127410e-02
404           	4.4600560e-02	7.0335420e-03	1.2013840e-02	1.2127070e-02
404.1         	4.4620590e-02	7.0335600e-03	1.2014360e-02	1.2127340e-02
404.2         	4.4620160e-02	7.0337590e-03	1.2014190e-02	1.2127220e-02
404.3         	4.4619490e-02	7.0338860e-03	1.2013960e-02	1.2127200e-02
404.4         	4.4624950e-02	7.0340420e-03	1.2013730e-02	1.2127320e-02
404.5         	4.4662580e-02	7.0342720e-03	1.2013870e-02	1.2127640e-02
404.6         	4.4653920e-02	7.0345800e-03	1.2013750e-02	1.2127640e-02
404.7         	4.4691880e-02	7.0346470e-03	1.2013210e-02	1.2127650e-02
404.8         	4.4699210e-02	7.0346430e-03	1.2012810e-02	1.2127510e-02
404.9         	4.4675380e-02	7.0346110e-03	1.2012620e-02	1.2127350e-02
405           	4.4703710e-02	7.0349300e-03	1.2012750e-02	1.2127100e-02
405.1         	4.4721010e-02	7.0354190e-03	1.2012930e-02	1.2127040e-02
405.2         	4.4658770e-02	7.0358030e-03	1.2012860e-02	1.2126850e-02
405.3         	4.4759180e-02	7.0360540e-03	1.2012590e-02	1.2126820e-02
405.4         	4.4762620e-02	7.0361830e-03	1.2012480e-02	1.2126860e-02
405.5         	4.4755470e-02	7.0362710e-03	1.2012160e-02	1.2126770e-02
405.6         	4.4763990e-02	7.0366290e-03	1.2011790e-02	1.2126360e-02
405.7         	4.4786680e-02	7.0371250e-03	1.2011370e-02	1.2125870e-02
405.8         	4.4743130e-02	7.0376120e-03	1.2011400e-02	1.2125430e-02
405.9         	4.4762750e-02	7.0377780e-03	1.2011250e-02	1.2125320e-02
406           	4.4796660e-02	7.0378800e-03	1.2010810e-02	1.2125150e-02
406.1         	4.4748080e-02	7.0379770e-03	1.2009470e-02	1.2125200e-02
406.2         	4.4766150e-02	7.0383290e-03	1.2008440e-02	1.2125420e-02
406.3         	4.4806640e-02	7.0388610e-03	1.2007950e-02	1.2125190e-02
406.4         	4.4783290e-02	7.0393790e-03	1.2007580e-02	1.2124720e-02
406.5         	4.4754980e-02	7.0397710e-03	1.2007110e-02	1.2124560e-02
406.6         	4.4733460e-02	7.0397590e-03	1.2006430e-02	1.2124790e-02
406.7         	4.4753870e-02	7.0397200e-03	1.2005650e-02	1.2124930e-02
406.8         	4.4766170e-02	7.0396540e-03	1.2004800e-02	1.2125160e-02
406.9         	4.4810340e-02	7.0397910e-03	1.2003350e-02	1.2124880e-02
407           	4.4806230e-02	7.0397990e-03	1.2001870e-02	1.2124730e-02
407.1         	4.4774030e-02	7.0397800e-03	1.2000840e-02	1.2124230e-02
407.2         	4.4757910e-02	7.0395940e-03	1.2000640e-02	1.2124520e-02
407.3         	4.4793350e-02	7.0396330e-03	1.2000330e-02	1.2125000e-02
407.4         	4.4744090e-02	7.0399620e-03	1.1999780e-02	1.2125910e-02
407.5         	4.4781290e-02	7.0399820e-03	1.1999610e-02	1.2126080e-02
407.6         	4.4838800e-02	7.0394720e-03	1.1999190e-02	1.2125840e-02
407.7         	4.4856900e-02	7.0390180e-03	1.1998250e-02	1.2125520e-02
407.8         	4.4792830e-02	7.0391150e-03	1.1997510e-02	1.2125120e-02
407.9         	4.4765140e-02	7.0392640e-03	1.1996160e-02	1.2124540e-02
408           	4.4804700e-02	7.0391800e-03	1.1994770e-02	1.2125040e-02
408.1         	4.4828680e-02	7.0391530e-03	1.1993790e-02	1.2125550e-02
408.2         	4.4731570e-02	7.0390980e-03	1.1992790e-02	1.2126020e-02
408.3         	4.4714150e-02	7.0391070e-03	1.1991560e-02	1.2126500e-02
408.4         	4.4819060e-02	7.0389380e-03	1.1990550e-02	1.2126190e-02
408.5         	4.4844200e-02	7.0386770e-03	1.1990120e-02	1.2126010e-02
408.6         	4.4792170e-02	7.0381140e-03	1.1989590e-02	1.2126020e-02
408.7         	4.4738740e-02	7.0378320e-03	1.1989060e-02	1.2125700e-02
408.8         	4.4737080e-02	7.0375860e-03	1.1988120e-02	1.2125460e-02
408.9         	4.4768840e-02	7.0372420e-03	1.1987070e-02	1.2125420e-02
409           	4.4716190e-02	7.0369930e-03	1.1985640e-02	1.2125730e-02
409.1         	4.4721470e-02	7.0368900e-03	1.1984360e-02	1.2126060e-02
409.2         	4.4804280e-02	7.0366390e-03	1.1983580e-02	1.2125650e-02
409.3         	4.4733980e-02	7.0366610e-03	1.1982900e-02	1.2125430e-02
409.4         	4.4698260e-02	7.0368270e-03	1.1981780e-02	1.2125460e-02
409.5         	4.4705910e-02	7.0370540e-03	1.1980590e-02	1.2125390e-02
409.6         	4.4786300e-02	7.0371770e-03	1.1979420e-02	1.2125440e-02
409.7         	4.4752650e-02	7.0368430e-03	1.1978100e-02	1.2125090e-02
409.8         	4.4801810e-02	7.0364570e-03	1.1976650e-02	1.2124520e-02
409.9         	4.4788460e-02	7.0360180e-03	1.1975630e-02	1.2124360e-02
410           	4.4774680e-02	7.0357280e-03	1.1974670e-02	1.2124530e-02
410.1         	4.4732410e-02	7.0352330e-03	1.1973880e-02	1.2124750e-02
410.2         	4.4787060e-02	7.0348340e-03	1.1972730e-02	1.2124330e-02
410.3         	4.4817750e-02	7.0346890e-03	1.1971470e-02	1.2123930e-02
410.4         	4.4778950e-02	7.0343790e-03	1.1969900e-02	1.2123760e-02
410.5         	4.4763410e-02	7.0342510e-03	1.1967890e-02	1.2123580e-02
410.6         	4.4709630e-02	7.0338730e-03	1.1965920e-02	1.2123640e-02
410.7         	4.4728650e-02	7.0333790e-03	1.1964360e-02	1.2123590e-02
410.8         	4.4756010e-02	7.0329120e-03	1.1963500e-02	1.2123530e-02
410.9         	4.4751290e-02	7.0327060e-03	1.1962550e-02	1.2123590e-02
411           	4.4808150e-02	7.0320680e-03	1.1961480e-02	1.2123620e-02
411.1         	4.4721200e-02	7.0311750e-03	1.1960350e-02	1.2123910e-02
411.2         	4.4736030e-02	7.0306770e-03	1.1958960e-02	1.2124130e-02
411.3         	4.4655960e-02	7.0303120e-03	1.1957350e-02	1.2123770e-02
411.4         	4.4647050e-02	7.0298380e-03	1.1955600e-02	1.2123330e-02
411.5         	4.4755340e-02	7.0292770e-03	1.1953880e-02	1.2123320e-02
411.6         	4.4728010e-02	7.0289020e-03	1.1952500e-02	1.2123480e-02
411.7         	4.4718380e-02	7.0285350e-03	1.1952030e-02	1.2123790e-02
411.8         	4.4682930e-02	7.0275960e-03	1.1951510e-02	1.2123760e-02
411.9         	4.4735630e-02	7.0267180e-03	1.1950710e-02	1.2123290e-02
412           	4.4701410e-02	7.0259960e-03	1.1949870e-02	1.2122800e-02
412.1         	4.4710630e-02	7.0254920e-03	1.1948710e-02	1.2122080e-02
412.2         	4.4645470e-02	7.0250580e-03	1.1947450e-02	1.2121250e-02
412.3         	4.4692000e-02	7.0248080e-03	1.1946640e-02	1.2120400e-02
412.4         	4.4748960e-02	7.0245370e-03	1.1946060e-02	1.2119800e-02
412.5         	4.4733590e-02	7.0237920e-03	1.1944640e-02	1.2119670e-02
412.6         	4.4740480e-02	7.0232740e-03	1.1942630e-02	1.2119360e-02
412.7         	4.4762750e-02	7.0227050e-03	1.1940500e-02	1.2119040e-02
412.8         	4.4795680e-02	7.0221980e-03	1.1939470e-02	1.2118760e-02
412.9         	4.4719840e-02	7.0213730e-03	1.1939320e-02	1.2118590e-02
413           	4.4700200e-02	7.0205470e-03	1.1938870e-02	1.2118210e-02
413.1         	4.4708700e-02	7.0198470e-03	1.1937800e-02	1.2117490e-02
413.2         	4.4727320e-02	7.0193920e-03	1.1936360e-02	1.2116880e-02
413.3         	4.4768910e-02	7.0191370e-03	1.1934840e-02	1.2116150e-02
413.4         	4.4768580e-02	7.0185340e-03	1.1933410e-02	1.2115500e-02
413.5         	4.4782340e-02	7.0174700e-03	1.1931790e-02	1.2114910e-02
413.6         	4.4717180e-02	7.0165600e-03	1.1930130e-02	1.2114170e-02
413.7         	4.4688940e-02	7.0160770e-03	1.1928570e-02	1.2113340e-02
413.8         	4.4677880e-02	7.0154410e-03	1.1927430e-02	1.2112730e-02
413.9         	4.4722430e-02	7.0146650e-03	1.1926720e-02	1.2111550e-02
414           	4.4763160e-02	7.0138600e-03	1.1925760e-02	1.2110370e-02
414.1         	4.4720450e-02	7.0128800e-03	1.1924700e-02	1.2109620e-02
414.2         	4.4708130e-02	7.0120560e-03	1.1923590e-02	1.2108610e-02
414.3         	4.4746430e-02	7.0110290e-03	1.1922110e-02	1.2107880e-02
414.4         	4.4725570e-02	7.0099940e-03	1.1920990e-02	1.2106950e-02
414.5         	4.4740200e-02	7.0091880e-03	1.1920060e-02	1.2106050e-02
414.6         	4.4712900e-02	7.0084290e-03	1.1918780e-02	1.2105180e-02
414.7         	4.4675180e-02	7.0075660e-03	1.1917580e-02	1.2104330e-02
414.8         	4.4639820e-02	7.0066720e-03	1.1916700e-02	1.2103470e-02
414.9         	4.4676920e-02	7.0055510e-03	1.1915910e-02	1.2102340e-02
415           	4.4657930e-02	7.0045120e-03	1.1914210e-02	1.2101330e-02
415.1         	4.4607100e-02	7.0035730e-03	1.1912720e-02	1.2100210e-02
415.2         	4.4619820e-02	7.0029100e-03	1.1911400e-02	1.2099440e-02
415.3         	4.4610380e-02	7.0020880e-03	1.1910780e-02	1.2098440e-02
415.4         	4.4566000e-02	7.0011340e-03	1.1909920e-02	1.2097430e-02
415.5         	4.4573060e-02	7.0007540e-03	1.1908650e-02	1.2095970e-02
415.6         	4.4605520e-02	7.0002990e-03	1.1907430e-02	1.2094840e-02
415.7         	4.4574260e-02	6.9998080e-03	1.1906740e-02	1.2093780e-02
415.8         	4.4571610e-02	6.9991840e-03	1.1905890e-02	1.2092670e-02
415.9         	4.4625510e-02	6.9985290e-03	1.1904780e-02	1.2091640e-02
416           	4.4617750e-02	6.9979150e-03	1.1903720e-02	1.2090870e-02
416.1         	4.4602980e-02	6.9970230e-03	1.1902800e-02	1.2089750e-02
416.2         	4.4608810e-02	6.9962130e-03	1.1901760e-02	1.2089070e-02
416.3         	4.4640180e-02	6.9954470e-03	1.1901180e-02	1.2088000e-02
416.4         	4.4612830e-02	6.9943090e-03	1.1900850e-02	1.2086850e-02
416.5         	4.4576620e-02	6.9937120e-03	1.1899950e-02	1.2085530e-02
416.6         	4.4609140e-02	6.9933260e-03	1.1898710e-02	1.2084410e-02
416.7         	4.4621210e-02	6.9929380e-03	1.1897950e-02	1.2083450e-02
416.8         	4.4598100e-02	6.9924310e-03	1.1897200e-02	1.2082500e-02
416.9         	4.4547170e-02	6.9912290e-03	1.1896620e-02	1.2081480e-02
417           	4.4560010e-02	6.9898820e-03	1.1895620e-02	1.2080450e-02
417.1         	4.4615970e-02	6.9886610e-03	1.1894860e-02	1.2079630e-02
417.2         	4.4535900e-02	6.9876660e-03	1.1894550e-02	1.2078800e-02
417.3         	4.4546260e-02	6.9868940e-03	1.1894320e-02	1.2077680e-02
417.4         	4.4577900e-02	6.9867200e-03	1.1893600e-02	1.2076700e-02
417.5         	4.4608290e-02	6.9865860e-03	1.1893480e-02	1.2075280e-02
417.6         	4.4620950e-02	6.9862790e-03	1.1892550e-02	1.2073470e-02
417.7         	4.4663010e-02	6.9856500e-03	1.1891960e-02	1.2071690e-02
417.8         	4.4646610e-02	6.9849950e-03	1.1891460e-02	1.2070550e-02
417.9         	4.4626270e-02	6.9842150e-03	1.1891100e-02	1.2069620e-02
418           	4.4599810e-02	6.9834700e-03	1.1890670e-02	1.2068810e-02
418.1         	4.4575300e-02	6.9827260e-03	1.1890010e-02	1.2068040e-02
418.2         	4.4609960e-02	6.9823550e-03	1.1889050e-02	1.2066950e-02
418.3         	4.4595220e-02	6.9815990e-03	1.1888330e-02	1.2065500e-02
418.4         	4.4622250e-02	6.9807950e-03	1.1888190e-02	1.2064490e-02
418.5         	4.4597890e-02	6.9800290e-03	1.1887890e-02	1.2063660e-02
418.6         	4.4606710e-02	6.9795840e-03	1.1887830e-02	1.2063220e-02
418.7         	4.4616260e-02	6.9791650e-03	1.1887450e-02	1.2062260e-02
418.8         	4.4617550e-02	6.9786160e-03	1.1886530e-02	1.2060860e-02
418.9         	4.4634840e-02	6.9779580e-03	1.1885920e-02	1.2059830e-02
419           	4.4571550e-02	6.9772370e-03	1.1885720e-02	1.2059540e-02
419.1         	4.4564160e-02	6.9762400e-03	1.1885690e-02	1.2058840e-02
419.2         	4.4597160e-02	6.9756230e-03	1.1885230e-02	1.2058740e-02
419.3         	4.4591890e-02	6.9755030e-03	1.1884160e-02	1.2058070e-02
419.4         	4.4644070e-02	6.9749920e-03	1.1883160e-02	1.2057230e-02
419.5         	4.4596380e-02	6.9742560e-03	1.1882300e-02	1.2055980e-02
419.6         	4.4640010e-02	6.9738530e-03	1.1881110e-02	1.2055000e-02
419.7         	4.4599570e-02	6.9736320e-03	1.1879940e-02	1.2054040e-02
419.8         	4.4604410e-02	6.9732030e-03	1.1878580e-02	1.2053310e-02
419.9         	4.4552450e-02	6.9721710e-03	1.1877560e-02	1.2052920e-02
420           	4.4561610e-02	6.9711510e-03	1.1876540e-02	1.2052330e-02
420.1         	4.4533610e-02	6.9700790e-03	1.1875670e-02	1.2051390e-02
420.2         	4.4645710e-02	6.9690390e-03	1.1875060e-02	1.2050360e-02
420.3         	4.4709990e-02	6.9683150e-03	1.1874250e-02	1.2049540e-02
420.4         	4.4637710e-02	6.9680390e-03	1.1873420e-02	1.2048670e-02
420.5         	4.4682370e-02	6.9681010e-03	1.1872170e-02	1.2047910e-02
420.6         	4.4679790e-02	6.9678170e-03	1.1871140e-02	1.2047400e-02
420.7         	4.4672450e-02	6.9668930e-03	1.1869830e-02	1.2046920e-02
420.8         	4.4609640e-02	6.9656850e-03	1.1868700e-02	1.2046240e-02
420.9         	4.4596350e-02	6.9641790e-03	1.1868110e-02	1.2045670e-02
421           	4.4601470e-02	6.9631260e-03	1.1867250e-02	1.2044830e-02
421.1         	4.4616080e-02	6.9623070e-03	1.1865950e-02	1.2043790e-02
421.2         	4.4610750e-02	6.9614570e-03	1.1865130e-02	1.2042640e-02
421.3         	4.4560330e-02	6.9608390e-03	1.1864580e-02	1.2041510e-02
421.4         	4.4536490e-02	6.9603280e-03	1.1863940e-02	1.2040660e-02
421.5         	4.4664190e-02	6.9598440e-03	1.1863770e-02	1.2039660e-02
421.6         	4.4586970e-02	6.9588760e-03	1.1863410e-02	1.2038670e-02
421.7         	4.4541520e-02	6.9579240e-03	1.1862990e-02	1.2037620e-02
421.8         	4.4597580e-02	6.9572840e-03	1.1862040e-02	1.2036600e-02
421.9         	4.4638090e-02	6.9567840e-03	1.1861220e-02	1.2035560e-02
422           	4.4600950e-02	6.9558080e-03	1.1860630e-02	1.2034530e-02
422.1         	4.4593630e-02	6.9547060e-03	1.1859970e-02	1.2033910e-02
422.2         	4.4548620e-02	6.9540410e-03	1.1859520e-02	1.2033310e-02
422.3         	4.4586860e-02	6.9531610e-03	1.1859390e-02	1.2032170e-02
422.4         	4.4623600e-02	6.9524510e-03	1.1859260e-02	1.2031560e-02
422.5         	4.4594260e-02	6.9521410e-03	1.1858690e-02	1.2030830e-02
422.6         	4.4582620e-02	6.9519050e-03	1.1857970e-02	1.2029820e-02
422.7         	4.4558950e-02	6.9513910e-03	1.1857100e-02	1.2028940e-02
422.8         	4.4535220e-02	6.9507840e-03	1.1856140e-02	1.2028140e-02
422.9         	4.4573520e-02	6.9500570e-03	1.1854990e-02	1.2026600e-02
423           	4.4553440e-02	6.9489380e-03	1.1853550e-02	1.2025120e-02
423.1         	4.4590240e-02	6.9477470e-03	1.1852280e-02	1.2024180e-02
423.2         	4.4520790e-02	6.9466980e-03	1.1851680e-02	1.2023500e-02
423.3         	4.4524100e-02	6.9459780e-03	1.1851750e-02	1.2022910e-02
423.4         	4.4576800e-02	6.9454490e-03	1.1851190e-02	1.2021960e-02
423.5         	4.4594380e-02	6.9447660e-03	1.1850610e-02	1.2020760e-02
423.6         	4.4592730e-02	6.9437850e-03	1.1849720e-02	1.2019620e-02
423.7         	4.4532060e-02	6.9430380e-03	1.1848790e-02	1.2017970e-02
423.8         	4.4537350e-02	6.9425530e-03	1.1847900e-02	1.2016540e-02
423.9         	4.4578010e-02	6.9420810e-03	1.1846910e-02	1.2014970e-02
424           	4.4586310e-02	6.9415900e-03	1.1846500e-02	1.2013950e-02
424.1         	4.4581900e-02	6.9415450e-03	1.1846070e-02	1.2013520e-02
424.2         	4.4584330e-02	6.9413020e-03	1.1845700e-02	1.2013030e-02
424.3         	4.4583870e-02	6.9407290e-03	1.1845070e-02	1.2012520e-02
424.4         	4.4583540e-02	6.9402080e-03	1.1843940e-02	1.2012120e-02
424.5         	4.4569220e-02	6.9396890e-03	1.1842760e-02	1.2011670e-02
424.6         	4.4529840e-02	6.9393150e-03	1.1841530e-02	1.2011320e-02
424.7         	4.4481550e-02	6.9387620e-03	1.1839560e-02	1.2010590e-02
424.8         	4.4491430e-02	6.9384460e-03	1.1837870e-02	1.2009230e-02
424.9         	4.4542320e-02	6.9382350e-03	1.1836660e-02	1.2007810e-02
425           	4.4469440e-02	6.9380420e-03	1.1835940e-02	1.2006790e-02
425.1         	4.4512750e-02	6.9375310e-03	1.1835560e-02	1.2006100e-02
425.2         	4.4518630e-02	6.9369930e-03	1.1834710e-02	1.2005550e-02
425.3         	4.4550430e-02	6.9365190e-03	1.1833670e-02	1.2005300e-02
425.4         	4.4506930e-02	6.9360390e-03	1.1832800e-02	1.2004730e-02
425.5         	4.4527000e-02	6.9356130e-03	1.1831540e-02	1.2004150e-02
425.6         	4.4511090e-02	6.9349390e-03	1.1830600e-02	1.2003350e-02
425.7         	4.4516170e-02	6.9346400e-03	1.1829010e-02	1.2002480e-02
425.8         	4.4455320e-02	6.9342250e-03	1.1828030e-02	1.2001320e-02
425.9         	4.4489100e-02	6.9342200e-03	1.1827070e-02	1.2000060e-02
426           	4.4482300e-02	6.9339700e-03	1.1826110e-02	1.1998960e-02
426.1         	4.4446260e-02	6.9334790e-03	1.1825350e-02	1.1997720e-02
426.2         	4.4440950e-02	6.9328650e-03	1.1824510e-02	1.1996440e-02
426.3         	4.4457540e-02	6.9325830e-03	1.1823260e-02	1.1995030e-02
426.4         	4.4492120e-02	6.9323140e-03	1.1822380e-02	1.1993600e-02
426.5         	4.4469350e-02	6.9318130e-03	1.1821360e-02	1.1992330e-02
